StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
3113,  4463,  5516, 271,, 38Eta And, ,0.95345215,+23.41775997,74.4047619047619, 4.40,0.0419963435890329,G8III-IV    , 0.940
3203,  4577,  5737, 280,,   Alp Scl, ,0.97676274,-29.35746436,206.185567010309, 4.30,-2.27129130698868,B7IIIp      ,-0.154
3437,  4906,  6186, 294,, 71Eps Psc, ,1.04907107,+07.89007256,58.343057176196, 4.27,0.440054087935897,K0III       , 0.952
3613,  5165,  6595, 322,,   Bet Phe, ,1.10141847,-46.71849042,60.7533414337789, 3.32,-0.597850845618744,G8IIIvar    , 0.885
3746,  5348,  6882, 338,,   Zet Phe, ,1.13973891,-55.24583235,85.7632933104631, 3.94,-0.726507247885023,B6V + B0V   ,-0.120
3756,  5364,  6805, 334,NN 3075  , 31Eta Cet, ,1.14312879,-10.18192800,36.0620266858997,  3.45,0.664749347889309,K2III       , 1.161
3762,  5372,  5848, 285,,          , ,1.14559982,+86.25711803,95.8772770853308, 4.24,-0.668578457867345,K2II-III    , 1.213
3804,  5434,  6811, 335,, 42Phi And, ,1.15836727,+47.24182410,225.733634311512, 4.26,-2.50798136888465,B7III       , 0.012
3816,  5447,  6860, 337,Gl  53.3 , 43Bet And,Mirach,1.16216599,+35.62083048,61.1246943765281,  2.05,-1.88108350332348,M0IIIvar    , 1.576
3884,  5542,  6961, 343,, 33The Cas, ,1.18498074,+55.14994765,42.1407501053519, 4.34,1.2164886910867,A7Vvar      , 0.170
3898,  5571,  7087, 351,, 84Chi Psc, ,1.19088726,+21.03467568,134.770889487871, 4.66,-0.987980473604864,K0III       , 1.024
3909,  5586,  7106, 352,, 83Tau Psc, ,1.19432964,+30.08972962,49.7265042267529, 4.51,1.02706035298371,K0III-IV... , 1.092
4011,  5742,  7318, 360,, 85Phi Psc, ,1.22914867,+24.58376482,115.740740740741, 4.67,-0.647431287605533,K0III...    , 1.047
4078,  5862,  7570, 370,Gl  55   ,   Nu  Phe, ,1.25293547,-45.53209717,15.053439710974,  4.96,4.07182126220775,F8V         , 0.571
4106,  5896,  7788, 377,Gl  55.3A,   Kap Tuc, ,1.26263759,-68.87623708,20.4331834899877,  4.99,3.43831982507885,F6IV        , 0.480
4313,  6193,  7964, 383,, 90Ups Psc, ,1.3244383,+27.26408682,95.3288846520496, 4.74,-0.15612255903221,A3V         , 0.032
4347,  6242,  7927, 382,, 34Phi Cas, ,1.33469935,+58.23161610,714.285714285714, 4.95,-4.31935982160881,F0Ia        , 0.683
4469,  6411,  8207, 390,, 46Xi  And, ,1.37233139,+45.52875660,59.9520383693046, 4.87,0.9809802315086,K0III-IV    , 1.077
4562,  6537,  8512, 402,, 45The Cet, ,1.40040311,-08.18275372,35.1123595505618, 3.60,0.872699924824095,K0III       , 1.065
4654,  6670,  8705, 412,, 46    Cet, ,1.42700257,-14.59875437,88.4173297966401, 4.90,0.167313024627277,K2III       , 1.231
4667,  6686,  8538, 403,, 37Del Cas, ,1.43016751,+60.23540347,30.4785126485827, 2.66,0.240031151930239,A5Vv SB     , 0.160
4671,  6692,  8491, 399,, 36Psi Cas, ,1.4321956,+68.12994739,59.206631142688, 4.72,0.858148247855043,K0III       , 1.047
4758,  6813,  8799, 417,, 48Ome And, ,1.46085698,+45.40695287,28.3045570336824, 4.83,2.57071818717423,F5IV        , 0.421
4797,  6867,  9053, 429,,   Gam Phe, ,1.47276157,-43.31772906,71.7360114777618, 3.41,-0.868686131190047,K5II-III    , 1.542
4892,  7007,  9138, 434,, 98Mu  Psc, ,1.50303973,+06.14393314,110.497237569061, 4.84,-0.376757103973983,K4III       , 1.372
4948,  7083,  9362, 440,,   Del Phe, ,1.5208282,-49.07307701,45.1467268623025, 3.93,0.656868652795442,K0III-IV    , 0.972
4959,  7097,  9270, 437,, 99Eta Psc, ,1.52472051,+15.34583101,90.1713255184851, 3.62,-1.1553422692542,G8III       , 0.974
5098,  7294,  9408, 442,, 39Chi Cas, ,1.56553499,+59.23209665,62.65664160401, 4.68,0.695164435073553,K0III       , 0.991
5246,  7513,  9826, 458,Gl  61   , 50Ups And, ,1.61332694,+41.40638491,13.4680134680135,  4.09,3.44348228994625,F8V         , 0.536
5297,  7588, 10144, 472,,   Alp Eri,Achernar,1.62854213,-57.23666007,44.0917107583774, 0.45,-2.77178474889566,B3Vp        ,-0.158
5315,  7607,  9927, 464,, 51    And, ,1.6331951,+48.62848641,53.3049040511727, 3.59,-0.0438358297847716,K3III       , 1.275
5463,  7818, 10205, 477,, 53Tau And, ,1.67633449,+40.57710624,208.768267223382, 4.96,-1.63832243292718,B8III       ,-0.068
5510,  7884, 10380, 489,,106Nu  Psc, ,1.69052987,+05.48760445,112.866817155756, 4.45,-0.812831390564745,K3III       , 1.347
5533,  7918, 10307, 483,Gl  67   ,          , ,1.69625436,+42.61380692,12.643823492224,  4.95,4.44060787770554,G2V         , 0.618
5600,  7999, 10550, 500,,          , ,1.71208803,-03.69011692,369.0036900369, 4.98,-2.85515354562797,K3II-III    , 1.378
5645,  8068, 10516, 496,,   Phi Per, ,1.72767091,+50.68876550,219.78021978022, 4.01,-2.69994301671444,B2Vpe       ,-0.098
5668,  8102, 10700, 509,Gl  71   , 52Tau Cet, ,1.73475762,-15.93955597,3.6473720684247,  3.49,5.68009966023162,G8V         , 0.727
5731,  8198, 10761, 510,,110Omi Psc, ,1.75655241,+09.15764102,79.1765637371338, 4.26,-0.232983247223346,K0III       , 0.942
5926,  8497, 11171, 531,Wo 9061 A, 53Chi Cet, ,1.82644197,-10.68618074,23.6127508854782,  4.67,2.80426707333363,F3III       , 0.333
6023,  8645, 11353, 539,, 55Zet Cet, ,1.85766961,-10.33494526,79.428117553614, 3.74,-0.759871349460687,K2III       , 1.136
6121,  8796, 11443, 544,Gl  78.1 ,  2Alp Tri, ,1.88469439,+29.57939727,19.657951641439,  3.42,1.95230868815677,F6IV        , 0.488
6147,  8832, 11502, 546,,  5Gam2Ari, ,1.892157,+19.29409264,62.65664160401, 3.88,-0.104835564926447,A1p Si      ,-0.047
6148,  8833, 11559, 549,,111Xi  Psc, ,1.89259348,+03.18747844,58.4453535943892, 4.61,0.776250047705501,K0III SB    , 0.928
6151,  8837, 11695, 555,,   Psi Phe, ,1.89411658,-46.30244631,98.5221674876847, 4.39,-0.577669788753841,M4III SB    , 1.597
6182,  8886, 11415, 542,, 45Eps Cas, ,1.90657873,+63.67014686,135.50135501355, 3.35,-2.30971819088479,B2pvar      ,-0.150
6195,  8903, 11636, 553,Gl  80   ,  6Bet Ari, ,1.91065251,+20.80829949,18.2681768359518,  2.64,1.33152396537052,A5V...      , 0.165
6213,  8928, 11977, 570,,   Eta2Hyi, ,1.91555967,-67.64748114,66.4893617021277, 4.68,0.566239181278117,G5III       , 0.931
6270,  9007, 11937, 566,Gl  81  A,   Chi Eri, ,1.93245347,-51.60958673,17.4855744011191,  3.70,2.48660048273336,G5IV        , 0.844
6271,  9009, 11529, 548,, 46Ome Cas, ,1.93333438,+68.68526545,215.05376344086, 4.97,-1.69273523555023,B8III       ,-0.084
6310,  9061, 11930, 565,, 56    Cet, ,1.94448852,-22.52671153,122.249388753056, 4.92,-0.516233481643384,K3III       , 1.434
6333,  9095, 12055, 574,,          , ,1.9527758,-47.38529869,81.8330605564648, 4.82,0.255356029532678,G8III       , 0.864
6373,  9153, 11973, 569,,  9Lam Ari, ,1.96549317,+23.59609610,40.8329930583912, 4.79,1.73494392562357,F0V         , 0.290
6432,  9236, 12311, 591,Gl  83   ,   Alp Hyi, ,1.97940884,-61.56992444,21.8627022299956,  2.86,1.16148080135365,F0V         , 0.290
6503,  9347, 12274, 585,, 59Ups Cet, ,2.00006244,-21.07777193,92.2509225092251, 3.99,-0.834853588988159,K5/M0III    , 1.554
6601,  9480, 12111, 575,, 48    Cas, ,2.03265271,+70.90704605,35.8294518093873, 4.49,1.71879918244316,A3IV        , 0.164
6605,  9487, 12446, 595,,113Alp Psc, ,2.03411128,+02.76376048,42.6439232409382, 3.82,0.67071423525551,A2          , 0.024
6620,  9505, 12303, 590,,  4    Per, ,2.03835394,+54.48754946,226.757369614512, 4.99,-1.78780705266081,B8III       ,-0.071
6693,  9598, 12216, 580,, 50    Cas, ,2.05727509,+72.42123962,49.7017892644135, 3.95,0.468139881919449,A2V         ,-0.002
6724,  9640, 12533, 603,, 57Gam1And, ,2.06497752,+42.32984832,108.813928182807, 2.10,-3.08342244306944,B8V         , 1.370
6749,  9677, 12767, 612,,   Nu  For, ,2.07484168,-29.29683966,110.741971207087, 4.68,-0.541561248432471,B9.5p (Si)  ,-0.156
6888,  9884, 12929, 617,Gl  84.3 , 13Alp Ari,Hamal,2.11952383,+23.46277743,20.2101859337106,  2.00,0.472148454785415,K2III       , 1.151
6948,  9977, 13041, 620,, 58    And, ,2.1414294,+37.85918337,60.6796116504854, 4.78,0.864786036805485,A5IV-V      , 0.120
7001, 10053, 13174, 623,, 14    Ari, ,2.1570239,+25.93997268,98.135426889107, 4.98,0.0208709200321326,F2III       , 0.339
7008, 10064, 13161, 622,,  4Bet Tri, ,2.15903358,+34.98739204,38.109756097561, 3.00,0.0948191535181135,A5III       , 0.140
7160, 10280, 13480, 642,,  6    Tri, ,2.20620108,+30.30321507,93.6329588014981, 4.94,0.0828562634626886,F5V comp SB , 0.770
7194, 10324, 13611, 649,, 65Xi 1Cet, ,2.21666971,+08.84675230,110.987791342952, 4.36,-0.866376045104684,G8II:       , 0.878
7206, 10340, 13520, 643,, 60    And, ,2.22037244,+44.23168903,170.648464163823, 4.84,-1.32051191990955,K4III       , 1.476
7385, 10602, 14228, 674,,   Phi Eri, ,2.27513896,-51.51211145,47.4833808167142, 3.56,0.177291834247339,B8IV-V      ,-0.120
7415, 10644, 13974, 660,Gl  92   ,  8Del Tri, ,2.28400489,+34.22482985,10.8459869848156,  4.87,4.69365460526815,G0V         , 0.607
7432, 10670, 14055, 664,,  9Gam Tri, ,2.28856547,+33.84732099,36.0620266858997, 4.03,1.24474934788931,A1Vnn       , 0.019
7679, 11001, 15008, 705,Gl  97.1 ,   Del Hyi, ,2.36250639,-68.65942390,41.49377593361,  4.08,0.990085212874342,A3V         , 0.034
7916, 11313, 14872, 699,, 65    And, ,2.42705582,+50.27866588,105.708245243129, 4.73,-0.390544317991035,K4III       , 1.532
7935, 11345, 15130, 708,, 72Rho Cet, ,2.4325034,-12.29045200,162.074554294976, 4.88,-1.16857417983379,A0V         ,-0.027
7974, 11407, 15371, 721,,   Kap Eri, ,2.44975138,-47.70382692,162.074554294976, 4.24,-1.80857417983379,B5IV        ,-0.136
8030, 11484, 15318, 718,, 73Xi 2Cet, ,2.46931052,+08.46008870,53.9665407447383, 4.30,0.639377096594488,B9III       ,-0.053
8088, 11569, 15089, 707,,   Iot Cas, ,2.48444116,+67.40238385,43.4027777777778, 4.46,1.27241237375587,A5p Sr      , 0.153
8222, 11767,  8890, 424,,  1Alp UMi,Polaris,2.52974312,+89.26413805,132.275132275132, 1.97,-3.63739102249397,F7:Ib-IIv SB, 0.636
8236, 11783, 15798, 740,, 76Sig Cet, ,2.53479923,-15.24431990,25.8197779499096, 4.74,2.68023748493041,F5V         , 0.454
8337, 11918, 16046, 749,,   Ome For, ,2.56408677,-28.23234010,139.082058414465, 4.96,-0.756355548085587,B9V         ,-0.050
8460, 12093, 16161, 754,, 78Nu  Cet, ,2.59791361,+05.59330163,114.025085518814, 4.87,-0.415002033169797,G8III       , 0.880
8669, 12387, 16582, 779,, 82Del Cet, ,2.65804119,+00.32851680,198.412698412698, 4.08,-2.40784731777237,B2IV        ,-0.212
8674, 12394, 16978, 806,,   Eps Hyi, ,2.65978435,-68.26694760,47.0145745181006, 4.12,0.758837449513646,B9III       ,-0.061
8691, 12413, 16754, 789,,          , ,2.66331092,-42.89163328,39.7614314115308, 4.74,1.74268994695973,A2V         , 0.061
8741, 12486, 16815, 794,,   Iot Eri, ,2.6777588,-39.85530905,44.6030330062444, 4.11,0.863178041294772,K0III       , 1.006
8839, 12623, 16739, 788,Gl 105.6 , 12    Per, ,2.7041469,+40.19438688,24.6791707798618,  4.92,2.95834718344121,F9V         , 0.582
8897, 12706, 16970, 804,Gl 106.1A, 86Gam Cet, ,2.72170126,+03.23617162,25.1382604323781,  3.56,1.55832389394208,A3V         , 0.093
8908, 12719, 16908, 801,, 35    Ari, ,2.72419735,+27.70717078,113.378684807256, 4.65,-0.6226570743409,B3V         ,-0.122
8950, 12770, 17081, 811,, 89Pi  Cet, ,2.73537623,-13.85867594,135.135135135135, 4.24,-1.41384140134512,B7IV        ,-0.122
8956, 12777, 16895, 799,Gl 107  A, 13The Per, ,2.73657999,+49.22866639,11.2321689318207,  4.13,3.87768186688071,F7V         , 0.514
8987, 12828, 17094, 813,Wo 9099  , 87Mu  Cet, ,2.7489926,+10.11421979,25.8331180573495,  4.27,2.20911585659478,F1III-IV    , 0.311
8999, 12843, 17206, 818,Gl 111   ,  1Tau1Eri, ,2.75166151,-18.57265077,13.9742873113471,  4.46,3.73335165947668,F5/F6V      , 0.481
9020, 12876, 17566, 837,,   Zet Hyi, ,2.75903683,-67.61672400,90.4159132007233, 4.83,0.0487756348433983,A2IV/V      , 0.058
9141, 13061, 17361, 824,, 39    Ari, ,2.79845596,+29.24742385,55.3709856035437, 4.52,0.803588729887434,K1III       , 1.112
9206, 13147, 17652, 841,,   Bet For, ,2.8181554,-32.40628403,51.7866390471258, 4.45,0.878911368896973,G8III       , 0.981
9257, 13209, 17573, 838,, 41    Ari, ,2.8330526,+27.26079044,48.8997555012225, 3.61,0.163466561716803,B8Vn        ,-0.100
9282, 13244, 18293, 872,,   Nu  Hyi, ,2.84126023,-75.06688108,100.806451612903, 4.76,-0.257441639229106,K3III       , 1.337
9289, 13254, 17584, 840,, 16    Per, ,2.84303172,+38.31890838,39.1542678151919, 4.22,1.25610446463698,F2III       , 0.343
9298, 13268, 17506, 834,, 15Eta Per, ,2.84494243,+55.89552955,408.163265306122, 3.77,-4.28416957817734,K3Ib comp SB, 1.690
9311, 13288, 17824, 850,,  2Tau2Eri, ,2.85065164,-21.00397890,56.0224089635854, 4.76,1.01819110224106,K0III       , 0.906
9339, 13328, 17709, 843,, 17    Per, ,2.85856414,+35.05989415,125.470514429109, 4.56,-0.932708393019439,K5III       , 1.554
9483, 13531, 17878, 854,, 18Tau Per, ,2.90429513,+52.76248991,76.0456273764259, 3.93,-0.475371235871117,G4III...    , 0.758
9608, 13701, 18322, 874,,  3Eta Eri, ,2.94044549,-08.89760976,40.8329930583912, 3.89,0.834943925623571,K1III-IV    , 1.088
9709, 13847, 18622, 897,,   The1Eri, ,2.97103212,-40.30473491,49.4559841740851, 2.88,-0.591094243725088,A4III+...   , 0.128
9730, 13879, 18411, 879,, 22Pi  Per, ,2.97934735,+39.66282739,99.8003992015968, 4.68,-0.315661392343865,A2Vn        , 0.065
9734, 13884, 18866, 909,,   Bet Hor, ,2.979935,-64.07129717,96.1538461538461, 4.98,0.0651666964939031,A5III       , 0.126
9751, 13905, 18449, 882,, 24    Per, ,2.98436382,+35.18311415,107.411385606874, 4.94,-0.215251595093285,K2III       , 1.235
9759, 13914, 18519, 887,, 48Eps Ari, ,2.98687051,+21.34044477,89.6860986547085, 4.63,-0.133625663079102,A2Vs        , 0.048
9788, 13954, 18604, 896,, 91Lam Cet, ,2.99524897,+08.90740111,130.039011703511, 4.71,-0.860368300992844,B6III       ,-0.109
9907, 14135, 18884, 911,, 92Alp Cet,Menkar,3.03799418,+04.08992539,67.476383265857, 2.54,-1.60575898178345,M2III       , 1.630
9912, 14146, 18978, 919,Gl 121   , 11Tau3Eri, ,3.03988697,-23.62433613,26.4200792602378,  4.08,1.97032941918046,A4V         , 0.163
10038, 14328, 18925, 915,, 23Gam Per, ,3.07994173,+53.50645031,78.6163522012579, 2.91,-1.56756444343802,G8III+...   , 0.716
10058, 14354, 19058, 921,, 25Rho Per, ,3.08624916,+38.84053298,99.7008973080758, 3.32,-1.67349533489791,M3IIIvar    , 1.528
10081, 14382, 18970, 918,,          , ,3.09234047,+56.70554810,62.6959247648903, 4.77,0.783803436966,K0II-III    , 1.018
10217, 14576, 19356, 936,, 26Bet Per,Algol,3.13614714,+40.95565120,28.4575981787137, 2.09,-0.180991214203619,B8V         ,-0.003
10260, 14632, 19373, 937,Gl 124   ,   Iot Per, ,3.1508009,+49.61350009,10.5340777414937,  4.05,3.93701740436717,G0V         , 0.595
10288, 14668, 19476, 941,, 27Kap Per, ,3.1582303,+44.85788896,34.4234079173838, 3.79,1.10573068363175,K0III       , 0.980
10397, 14817, 19656, 947,, 28Ome Per, ,3.18816707,+39.61157075,93.5453695042095, 4.61,-0.24511147395611,K1III       , 1.115
10413, 14838, 19787, 951,, 57Del Ari, ,3.19379712,+19.72669777,51.440329218107, 4.35,0.793481302951279,K2IIIvar    , 1.033
10429, 14862, 19275, 932,,          , ,3.19895514,+74.39386878,49.6277915632754, 4.85,1.37137525238564,A2Vnn       , 0.035
10440, 14879, 20010, 963,Gl 127  A,   Alp For, ,3.20118888,-28.98910623,14.1123341800734,  3.95,3.20200573998579,F8V         , 0.543
10613, 15110, 20150, 972,, 58Zet Ari, ,3.24836521,+21.04462873,104.275286757039, 4.87,-0.220906964146682,A1V         ,-0.007
10674, 15197, 20320, 984,, 13Zet Eri, ,3.26389633,-08.81984050,36.7917586460633, 4.80,1.97124726198238,A5m         , 0.232
10808, 15382, 20610, 994,, 15    Eri, ,3.30613767,-22.51114978,78.1860828772479, 4.86,0.39435272239327,K0III       , 0.904
10836, 15416, 20468, 991,,          , ,3.31217331,+34.22267370,452.488687782805, 4.85,-3.42803863157445,K2II        , 1.491
10860, 15457, 20630, 996,Gl 137   , 96Kap1Cet, ,3.32264969,+03.36997055,9.15918666422422,  4.82,5.01071544984971,G5Vvar      , 0.681
10871, 15474, 20720,1003,, 16Tau4Eri, ,3.32526935,-21.75794210,79.1765637371338, 3.70,-0.792983247223345,M3/M4III    , 1.614
10892, 15510, 20794,1008,Gl 139   ,          ,82 G. Eri,3.33145134,-43.07154929,6.05987153072355,  4.26,5.34768291389568,G8V         , 0.711
10901, 15520, 20336, 985,,          , ,3.33312687,+65.65232717,245.700245700246, 4.74,-2.2120279538739,B2.5Vne     ,-0.108
10919, 15549, 20644, 999,,          , ,3.33899063,+29.04849835,196.463654223969, 4.47,-1.99641108831621,K2II-III    , 1.555
10998, 15648, 20677,1002,, 32    Per, ,3.35739087,+43.32965174,47.6190476190476, 4.96,1.5710964736696,A3V         , 0.051
11142, 15863, 20902,1017,, 33Alp Per,Mirphak,3.40537459,+49.86124281,181.488203266788, 1.79,-4.50424200574107,F5Ib        , 0.481
11170, 15900, 21120,1030,,  1Omi Tau, ,3.413566,+09.02906504,64.8508430609598, 3.61,-0.449578131425308,G8III       , 0.887
11284, 16083, 21364,1038,,  2Xi  Tau, ,3.45281136,+09.73277240,68.1198910081744, 3.73,-0.43636972209974,B9Vn        ,-0.082
11324, 16147, 21278,1034,,          , ,3.46751392,+49.06293148,174.825174825175, 4.99,-1.22301985603488,B5V         ,-0.091
11380, 16228, 21291,1035,,          , ,3.48448178,+59.94033461,1315.78947368421, 4.21,-6.38593203859604,B9Ia        , 0.419
11392, 16244, 21428,1044,, 34    Per, ,3.48945286,+49.50901919,171.232876712329, 4.67,-1.497935764438,B3V         ,-0.096
11393, 16245, 22001,1083,Gl 143.2A,   Kap Ret, ,3.48949623,-62.93843436,21.4362272240086,  4.71,3.05425824041259,F5IV-V      , 0.410
11417, 16281, 21389,1040,,          , ,3.49854055,+58.87875244,757.575757575758, 4.55,-4.84713034397075,A0Ia SB:    , 0.489
11451, 16335, 21552,1052,, 35Sig Per, ,3.50957839,+47.99517199,108.342361863489, 4.36,-0.813991494870439,K3III       , 1.367
11456, 16341, 21790,1070,, 17    Eri, ,3.51029163,-05.07516332,116.686114352392, 4.74,-0.595095890384009,B9Vs        ,-0.092
11475, 16369, 21754,1066,,  5    Tau, ,3.51454638,+12.93668186,110.497237569061, 4.14,-1.07675710397398,K0II-III... , 1.112
11608, 16537, 22049,1084,Gl 144   , 18Eps Eri, ,3.549006,-09.45830584,3.21802091713596,  3.73,6.19205568656841,K2V         , 0.881
11656, 16611, 22203,1088,, 19Tau5Eri, ,3.56312442,-21.63281597,90.7441016333938, 4.26,-0.529092027421169,B9V         ,-0.106
11798, 16826, 22192,1087,, 37Psi Per, ,3.60815558,+48.19270068,214.592274678112, 4.32,-2.33807041655,B5Ve        ,-0.058
11815, 16852, 22484,1101,Gl 147   , 10    Tau, ,3.61458859,+00.40283316,13.7193030594046,  4.28,3.59333975114294,F9V         , 0.575
